id,약국명,상세주소,위도,경도
PHMD120023100034084000023,손약국,서울특별시 노원구 상계로3길 10 한일빌딩 304호 (상계동),,
PHMD119923100034084000017,인덕약국,서울특별시 노원구 월계로 370 (월계동 희성프라자 105호),,
PHMD120003100034084000023,마들하나로약국,서울특별시 노원구 동일로 1529 303호 (상계동),,
PHMD120003100034084000024,연수약국,서울특별시 노원구 상계로 65 304호 (상계동),,
PHMD120013100034084000042,소화약국,서울특별시 노원구 상계로 320 (상계동),,
PHMD119733100034084000001,남북약국,서울특별시 노원구 상계로27길 15 1층 (상계동),,
PHMD119993100034084000035,하나로약국,서울특별시 노원구 초안산로 7 105호 (월계동 월계2단지주공아파트종합상가),,
PHMD120003100034084000031,희망약국,서울특별시 노원구 동일로230가길 15 103호 (상계동 우방아파트상가),,
PHMD119893100034084000035,장생약국,서울특별시 노원구 섬밭로 263 롯데상가1층 (중계동),,
PHMD120073100034084000012,올리브약국,서울특별시 노원구 동일로203가길 29 205호 206호 (중계동 브라운스톤중계),,
PHMD119983100034084000009,삼호약국,서울특별시 노원구 마들로 111 207 208호 (월계동 나상가),,
PHMD120073100034084000025,중앙메디칼약국,서울특별시 노원구 공릉로46길 23 203호 (공릉동 한보상가),,
PHMD120073100034084000027,월계우리약국,서울특별시 노원구 마들로 111 214호 (월계동 삼호나상가),,
PHMD120073100034084000028,수락100세약국,서울특별시 노원구 동일로 1673 (상계동),,
PHMD120083100034084000016,뉴석계프라자약국,서울특별시 노원구 석계로 2 (월계동),,
PHMD120043100034084000030,재민약국,서울특별시 노원구 공릉로 147 2층 (공릉동),,
PHMD119923100034084000030,다정약국,서울특별시 노원구 한글비석로14길 8 105호 (중계동 주공2단지상가),,
PHMD119933100034084000005,황인재약국,서울특별시 노원구 초안산로1길 18 101호 (월계동 주공아파트상가),,
PHMD119983100034084000030,한빛약국,서울특별시 노원구 월계로55길 4 111호 (월계동 사슴아파트2단지상가),,
PHMD119933100034084000030,당고개약국,서울특별시 노원구 상계로 309-1 (상계동),,
PHMD120083100034084000019,상아온누리약국,서울특별시 노원구 동일로 1401 1층 (상계동 상아빌딩),,
PHMD120033100034084000034,온누리약국,서울특별시 노원구 상계로5길 12 112호 113호 (상계동 동양메이저상가),,
PHMD120073100034084000001,상계누리약국,서울특별시 노원구 동일로 1678 (상계동),,
PHMD120103100034084000023,라임약국,서울특별시 노원구 노해로 485 101호 (상계동 금정빌딩),,
PHMD120063100034084000008,금강약국,서울특별시 노원구 한글비석로 365 1층 (중계동 데미안빌딩),,
PHMD120093100034084000031,시온약국,서울특별시 노원구 한글비석로 459 1층 (상계동),,
PHMD120023100034084000011,석사민주약국,서울특별시 노원구 한글비석로 253 2층 205호 (중계동),,
PHMD120023100034084000016,한결약국,서울특별시 노원구 노해로 494 207호 (상계동 고려빌딩),,
PHMD120043100034084000019,장약국,서울특별시 노원구 노해로 488 106호 (상계동 근호빌딩),,
PHMD120043100034084000021,화랑대약국,서울특별시 노원구 노원로1길 67 302호 (공릉동 대덕프라자),,
PHMD119873100034084000017,수성약국,서울특별시 노원구 상계로1길 66 1층 102호 (상계동),,
PHMD119873100034084000019,성심온누리약국,서울특별시 노원구 석계로 49 (월계동 현대아파트 주상가 122호),,
PHMD119983100034084000021,기쁨약국,서울특별시 노원구 노원로26길 181 1층 (상계동 청자빌딩),,
PHMD119983100034084000027,건강과행복이열리는약국,서울특별시 노원구 한글비석로 242 113호 114호 (중계동 삼부프라자),,
PHMD119883100034084000060,혜인약국,서울특별시 노원구 노원로34길 92 (상계동),,
PHMD120033100034084000011,한신약국,서울특별시 노원구 한글비석로48길 6 101호 (상계동 한신2차아파트상가),,
PHMD120033100034084000014,행복한약국,서울특별시 노원구 공릉로 187 3층 303호 (공릉동),,
PHMD120003100034084000010,세계로약국,서울특별시 노원구 상계로 119 (상계동),,
PHMD120003100034084000015,다모아약국,서울특별시 노원구 동일로 1379 105106호 (상계동),,
PHMD120003100034084000018,자연약국,서울특별시 노원구 동일로237길 40 101호 (상계동 대한빌),,
PHMD119743100034084000001,하계약국,서울특별시 노원구 공릉로58가길 8 (하계동),,
PHMD119773100034084000001,창덕약국,서울특별시 노원구 동일로182길 20 (공릉동),,
PHMD120043100034084000017,이화약국,서울특별시 노원구 한글비석로 384 319호 (중계동 대호프라자),,
PHMD120093100034084000023,새하늘약국,서울특별시 노원구 동일로 1308 1층 (중계동 정안프라자),,
PHMD120103100034084000013,사랑약국,서울특별시 노원구 노해로 482 4층 (상계동 덕영빌딩),,
PHMD119883100034084000012,유성약국,서울특별시 노원구 덕릉로 459-37 123호 (상계동 주공1단지 가상가),,
PHMD119883100034084000022,하님약국,서울특별시 노원구 한글비석로 410 1층 (상계동),,
PHMD120023100034084000020,영신약국,서울특별시 노원구 한글비석로24길 57 (상계동),,
PHMD120023100034084000021,우약국,서울특별시 노원구 섬밭로 209 109호 (하계동 벽산상가),,
PHMD119883100034084000036,소망약국,서울특별시 노원구 한글비석로 253 305호 (중계동 세신프라자),,
PHMD120073100034084000024,건강약국,서울특별시 노원구 화랑로 463 (공릉동),,
PHMD120113100034084000010,푸른바다약국,서울특별시 노원구 화랑로 337 106호 107호 (월계동 인현빌딩),,
PHMD120113100034084000012,서경약국,서울특별시 노원구 한글비석로48길 6 202호 (상계동 한신2차아파트상가),,
PHMD120113100034084000013,참약국,서울특별시 노원구 섬밭로 229 206-1호 (하계동 벽산상가),,
PHMD120033100034084000008,메디팜은아약국,서울특별시 노원구 덕릉로126길 11 (상계동),,
PHMD120113100034084000015,마들한중약국,서울특별시 노원구 동일로 1529 합동빌딩 203호 (상계동),,
PHMD120083100034084000008,싱싱약국,서울특별시 노원구 수락산로 190 203호 (상계동 희락상가),,
PHMD120083100034084000014,월계프라자약국,서울특별시 노원구 초안산로5길 12 110호 (월계동 월계프라자),,
PHMD120033100034084000023,수락프라자약국,서울특별시 노원구 동일로 1669 (상계동),,
PHMD119693100034084000001,경화당약국,서울특별시 노원구 화랑로 337 (월계동),,
PHMD119913100034084000024,보건약국,서울특별시 노원구 노원로 333 104호 (중계동 시영3단지상가),,
PHMD120203100034084000010,조아약국,서울특별시 노원구 동일로192길 74 지하2층 101호 (공릉동),,
PHMD120203100034084000011,365정화약국,서울특별시 노원구 상계로 59 동익빌딩 1층 78호 (상계동),,
PHMD120213100034084000004,보룡약국,서울특별시 노원구 동일로 1380 상계동 국민은행 (상계동),,
PHMD120213100034084000005,유명약국,서울특별시 노원구 동일로192길 83 용마빌딩 1층 105호 (공릉동),,
PHMD120213100034084000006,원약국,서울특별시 노원구 동일로 1098 (공릉동),,
PHMD120213100034084000007,신동아약국,서울특별시 노원구 마들로3길 15 월계이마트 2층 (월계동),,
PHMD120133100034084000001,i튼튼약국,서울특별시 노원구 동일로 1059 (공릉동),,
PHMD120133100034084000002,상계동문약국,서울특별시 노원구 동일로 1352 1층 (상계동 형인빌딩),,
PHMD120133100034084000004,노원프라자약국,서울특별시 노원구 동일로 1345 (상계동),,
PHMD120153100034084000020,원자프라자온누리약국,서울특별시 노원구 공릉로46가길 17-19 1층 (공릉동 윤탁노블레스),,
PHMD120153100034084000021,건강한약국,서울특별시 노원구 석계로9길 25 1층 오른쪽점포호 (월계동),,
PHMD120063100034084000003,연세약국,서울특별시 노원구 노해로 492 204호 (상계동 프린스빌딩),,
PHMD120063100034084000005,중계열방약국,서울특별시 노원구 한글비석로 250 2층 222호 (중계동 그린코아빌딩),,
PHMD120123100034084000009,옵티마건강약국,서울특별시 노원구 동일로204가길 34 110호 (중계동 씨앤미빌딩),,
PHMD120123100034084000010,푸른약국,서울특별시 노원구 한글비석로 264 312호 (중계동 그랜드프라자),,
PHMD120123100034084000012,노원행복한약국,서울특별시 노원구 상계로 63-7 1층 (상계동 청우빌딩),,
PHMD120123100034084000013,새봄약국,서울특별시 노원구 동일로203가길 29 2층 290호 (중계동 브라운스톤중계),,
PHMD120123100034084000015,좋은약국,서울특별시 노원구 노해로 502 1층 (상계동 KT노원플라자별관),,
PHMD120133100034084000015,무지개온누리약국,서울특별시 노원구 화랑로 325 (월계동),,
PHMD120143100034084000002,착 한약국,서울특별시 노원구  섬밭로  134 (공릉동),,
PHMD120143100034084000003,참말로 친절한 약국,서울특별시 노원구  동일로  1382 (상계동),,
PHMD120163100034084000010,메디칼우리약국,서울특별시 노원구 동일로 1044 1층 (공릉동),,
PHMD120163100034084000011,우리사랑약국,서울특별시 노원구 노원로19길 23 1층 105호 (중계동),,
PHMD120173100034084000017,햇살약국,서울특별시 노원구 섬밭로 134 114동 105-5호 (공릉동 풍림아파트),,
PHMD120173100034084000019,신흥약국,서울특별시 노원구 공릉로 323 1층 (하계동),,
PHMD120173100034084000022,마음약국,서울특별시 노원구 동일로 1417 1층 (상계동),,
PHMD120173100034084000023,라라약국,서울특별시 노원구 동일로203가길 29 271호 272호 (중계동 중계브라운스톤),,
PHMD120173100034084000024,구름약국,서울특별시 노원구 섬밭로 152 공릉아파트2단지상가 1층 101호 (공릉동),,
PHMD120173100034084000026,상계1번약국,서울특별시 노원구 한글비석로20길 23-1 1층 (중계동),,
PHMD120173100034084000029,건강샘온누리약국,서울특별시 노원구 동일로243길 33 1층 (상계동),,
PHMD120143100034084000022,행복약국,서울특별시 노원구 동일로 985 1층 (공릉동),,
PHMD120123100034084000004,새고운약국,서울특별시 노원구 동일로 1003 1층 (공릉동),,
PHMD120153100034084000013,소담약국,서울특별시 노원구 상계로1길 14-11 A동 103호 (상계동 하이웰빙상가),,
PHMD120163100034084000004,365행복약국,서울특별시 노원구 한글비석로 57 지하1층 (하계동 세이브존),,
PHMD120163100034084000005,청백약국,서울특별시 노원구 월계로45가길 94 101호 (월계동 청백아파트4단지상가),,
PHMD120163100034084000006,미션약국,서울특별시 노원구 동일로 1533 102호 (상계동 백산빌딩),,
PHMD120163100034084000007,연세참사랑약국,서울특별시 노원구 동일로 992 101호 (공릉동),,
PHMD120173100034084000003,미래약국,서울특별시 노원구 상계로5길 32 금호프라자 110호 111호 (상계동),,
PHMD120173100034084000006,아이사랑약국,서울특별시 노원구 노원로34길 112 1층 (상계동 코럴빌딩),,
PHMD120173100034084000007,밝은약국,서울특별시 노원구 동일로 1005 1층 (공릉동 대정빌딩),,
PHMD120173100034084000008,태능삼호약국,서울특별시 노원구 화랑로 425-47 1층 (공릉동),,
PHMD120173100034084000033,은빛약국,서울특별시 노원구 동일로245가길 41 109호 (상계동 은빛2단지아파트),,
PHMD120143100034084000023,행복을주는약국,서울특별시 노원구 동일로 1036 1층 (공릉동),,
PHMD120143100034084000024,국약국,서울특별시 노원구 한글비석로 383 2층 26호 (중계동 삼창타워프라자),,
PHMD120153100034084000002,상계우리들약국,서울특별시 노원구 한글비석로 416 1층 (상계동),,
PHMD120153100034084000005,화랑온누리약국,서울특별시 노원구 공릉로 150 1층 (공릉동),,
PHMD120183100034084000001,한샘약국,서울특별시 노원구 상계로27길 7 중앙빌딩 1층 (상계동),,
PHMD120183100034084000002,the사랑약국,서울특별시 노원구 한글비석로 331 중계주공3단지아파트단지내상가 101호 (중계동),,
PHMD120183100034084000003,상계종로약국,서울특별시 노원구 한글비석로 363 1층 (중계동),,
PHMD120183100034084000006,소나무약국,서울특별시 노원구 노원로 330 롯데마트 지하1층 (중계동),,
PHMD120183100034084000007,활기찬약국,서울특별시 노원구 한글비석로 359 의암빌딩 (중계동),,
PHMD120183100034084000008,백세약국,서울특별시 노원구 동일로 1002 101호 (공릉동),,
PHMD120183100034084000011,연세현약국,서울특별시 노원구 한글비석로 436-1 1층 (상계동),,
PHMD120183100034084000012,신태평약국,서울특별시 노원구 광운로 45 (월계동),,
PHMD120183100034084000013,조은약국,서울특별시 노원구 한글비석로 471 (주)맥스아웃 상계빌딩 4층 (상계동),,
PHMD120183100034084000014,제일약국,서울특별시 노원구 노원로 246 욱현하이브 105호 (하계동),,
PHMD120173100034084000009,나눔약국,서울특별시 노원구 동일로216길 70 1층 (상계동),,
PHMD120173100034084000010,보윤약국,서울특별시 노원구 동일로192길 20 1층 (공릉동),,
PHMD120163100034084000001,그린약국,서울특별시 노원구 동일로 1279 211호 (중계동 중계그린아파트 비이상가),,
PHMD120053100034084000047,노원메디칼약국,서울특별시 노원구 동일로 1401 201호 (상계동 상아빌딩),,
